category_id,product_type,food_drink_filter,category_filter,category_type_filter,website,product_name,brand_name,description,bar_code,weight,price_mrp,price_post_discount,user_email,image,ingredient_list,fruit_veg,nutritional,energy,carbohydrate,fibre,protein,total_fat,saturate,monosaturated_fat,polyunsaturated_fat,trans_fat,fatty_acid,vit_a,vit_c,vit_d,vit_b6,vit_b12,vit_b9,calcium,iron,magnesium,zinc,iodine,cholestrol,sodium,fat,total_sugar,mono_unsaturated_fat,data_check,veg_and_nonveg,gluteen_free,added_sugar,artificial_preservative,organic,vegan_product,egg,fish,shellfish,tree_nuts,peanuts,wheat,soyabean
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Pantai Coconut Milk,Pantai,,B09PNDHPTL,,185,185,,https://m.media-amazon.com/images/I/71dLCOvjQqL._SL1500_.jpg,,,Per 100ml,175,2.5,0,1.25,17.5,16.25,,,,,,,,,,,,,,,,,43.75,,2.5,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,cocktailqueen Rimming Salt Blue Hawaiian Flavour,Cocktailqueen,Cocktailqueen,8910000000000,,,,,https://m.media-amazon.com/images/I/61ylhkl3CyL._SL1500_.jpg,,,Per 100g,41.01,4.91,,0.956,1.85,1.18,,,,,,,,,,,,,,,,,29385.08,,3.12,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Healthy Bites Ready to Eat Rajma,Healthy Bites,Healthy Bites,B09QKXMC6R,,,,,https://m.media-amazon.com/images/I/81gcY3lI29L._SL1500_.jpg,,,Per 100g,96.1,13.42,2.06,3.45,4.44,1.59,,,0,,,,,,,,,,,,,,854.6,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Healthy Bites Ready to Eat Kadhi Pakoda,Healthy Bites,Healthy Bites,B09QKXNCTB,,,,,https://m.media-amazon.com/images/I/81uVOnicmuL._SL1500_.jpg,,,Per 100g,96.1,13.42,2.06,3.45,4.44,1.59,,,0,,,,,,,,,,,,,0,854.6,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,"Healthy Bites Ready to Eat Palak Paneer,",Healthy Bites,Healthy Bites,B09QL2KL7K,,,,,https://m.media-amazon.com/images/I/814ce5styML._SL1500_.jpg,,,Per 100g,61.09,10.77,7.57,4.12,0.17,0.07,,,0,,,,,,,,,,,,,0,427,,10,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Healthy Bites Ready to Eat Amritsari Choley,Healthy Bites,Healthy Bites,B09R1XM7D8,,,,,https://m.media-amazon.com/images/I/81CLzipatXL._SL1500_.jpg,,,Per 100g,174.24,18.42,22.21,7.41,7.88,2.5,,,0,,0,,,,,,,,,,,0,0.36,,2.16,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ready to Cook Sambar Gravy by Ong Foods,Ong Foods,Ong Foods,B09RDX51YN,,,,,https://m.media-amazon.com/images/I/81xbySmrHlL._SL1500_.jpg,,,Per 100g,363,33.38,,5.24,23.12,7.27,,,0,,,,,,,,,,,,,0,1490,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ong Special Misal Gravy Ready to Cook Just Heat and Eat,Ong Foods,Ong Foods,B09RF5D255,,,,,https://m.media-amazon.com/images/I/81KaS10VzNL._SL1500_.jpg,,,Per 100g,436,22.81,,4.43,36.33,19.44,,,0,,,,,,,,,,,,,0,1800,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ready to Cook Chole Masala by Ong Foods,Ong Foods,Ong Foods,B09RF9BNRC,,,,,https://m.media-amazon.com/images/I/81ttfAPOK+L._SL1500_.jpg,,,Per 100g,451,23.8,,4.45,37.55,18.74,,,0,,,,,,,,,,,,,0,1650,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ready to Cook Pav Bhaji Gravy by Ong Foods,Ong Foods,Ong Foods,B09RFZ37YF,,,,,https://m.media-amazon.com/images/I/816RlVGBdwL._SL1500_.jpg,,,Per 100g,423,16.45,,4.1,37.85,18.65,,,0,,,,,,,,,,,,,0,2130,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ready to Cook Special Mutton Gravy by Ong Foods,Ong Foods,Ong Foods,B09RG1TDH6,,,,,https://m.media-amazon.com/images/I/81CZRgVhcIL._SL1500_.jpg,,,Per 100g,422,16.75,,4.35,37.55,16.56,,,0,,,,,,,,,,,,,0,2150,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ready to Cook Special Chicken Gravy by Ong Foods,Ong Foods,Ong Foods,B09RG3Q339,,,,,https://m.media-amazon.com/images/I/81dqLkQCaeL._SL1500_.jpg,,,Per 100g,415,16.55,,4.15,36.85,17.56,,,0,,,,,,,,,,,,,0,2050,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Ready to Cook Fish Curry by Ong Foods,Ong Foods,Ong Foods,B09RG6F423,,,,,https://m.media-amazon.com/images/I/81mY8OC+YGL._SL1500_.jpg,,,Per 100g,433,16.65,,4.19,38.85,18.66,,,0,,,,,,,,,,,,,0,2130,,,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Samyang Hot Chicken Ramen Carbonara Flavoured Noodles,Sam Yang,Sam Yang,B09RTK29X2,,300,240,,https://m.media-amazon.com/images/I/71TjiMq58yL.jpg,"?Noodles: wheat flour (74%), refined palm oil (contains antioxidant e319), salt, acidity regulators",,Per 100g,423.0769231,64.61538462,2.307692308,6.153846154,15.38461538,7.692307692,,,0,,,,,,,,,,,,,0,1023.076923,,3.846153846,,Green,NON-VEG,,,,,,NO,NO,NO,,NO,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Flavouring Syrups,Amazon,Gulab Rose Syrup Sharbat Refreshing Drink Enriched,Gulab (LABEL),Gulab (LABEL),B09RV5NVVZ,,,,,https://m.media-amazon.com/images/I/71PL0hrosfL._SL1500_.jpg,,,Per 100ml,300,76.66666667,0,0,0,0,,,0,,,,,,,,,,,,,,433.3333333,,70,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Flavouring Syrups,Amazon,Gulab Kesar Chandan Sharbat Traditional Milk Based Drink,Gulab (LABEL),Gulab (LABEL),B09RV643CV,,,,,https://m.media-amazon.com/images/I/71jW7vZ6koL._SL1500_.jpg,,,Per 100ml,460,113.3333333,1.333333333,0,0.333333333,0.066666667,,,0,,,,,,,,,,,,,,266.6666667,,93.33333333,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Flavouring Syrups,Amazon,Gulab Badam Instant Refreshing Drink Sharbat for Summer Special,Gulab (LABEL),Gulab (LABEL),B09RV6YWRS,,,,,https://m.media-amazon.com/images/I/714rCKYX1jL._SL1500_.jpg,,,Per 100ml,300,76.66666667,0,0,0,0,,,0,,,,,,,,,,,,,,433.3333333,,70,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,3V PRODUCTS Amla Powder,3V PRODUCTS,3V PRODUCTS,B09RW1XXCR,100 Grams,135,,,https://m.media-amazon.com/images/I/81Cpuw99g-L.jpg,,,Per 100g,400,100,5,5,15,0,,,0,,,,0,,,,0,,,,,0,10,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Desire Biryani Fried Onion,Add me,Add me,B09RZTP7JK,900 Grams,500,329,,https://m.media-amazon.com/images/I/71tX-VQf38L.jpg,"mango pieces, refined sugar, jaggery, dry fruits, iodized salt, black pepper, garam masala, cumin, fenugreek, spices and condiments.",,Per 100g,291,69,,3,1,,,,,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Purvina 100% Natural Arrowroot Powder,Purvina,Purvina,B0BGBP48V9,,,,,https://m.media-amazon.com/images/I/71yLGuJaY2L._SL1500_.jpg,,,Per 100g,357,88.2,3.4,0.3,0.1,0,,,,,,,,,,,,,,,,0,2000,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Urban Munchy Medu Vada Mix Flour,Urban Munchy,Urban Munchy,8910000000000,,,,,https://m.media-amazon.com/images/I/61csvrqPUcL._SL1500_.jpg,,,Per 100g,355,56,10.5,20.5,6,2.5,,,0,,,,,,,,,,,,,,1250,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,GravyMatter Butter Chicken Gravy,GravyMatter,GravyMatter,B09SF885QT,,,,,https://m.media-amazon.com/images/I/71W3OUNjo1L._SL1500_.jpg,,,Per 100g,125.91,7.33,,2.39,9.67,5.893,,,,,,,,,,,,,,,,1,677.88,,3.14,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Jeera Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTGQD15,,120,120,,https://m.media-amazon.com/images/I/61jeW96bdUL.jpg,,,Per 100g,350,77,3,8,1,0,,,0,,,,,,,,,,,,,,1450,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Green Garlic Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTGSPLR,,120,120,,https://m.media-amazon.com/images/I/71bGk5kB5nL.jpg,,,Per 100g,350,78,4,7,1,0,,,0,,,,,,,,,,,,,,1390,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Green Chilli Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTHBPZ2,,150,150,,https://m.media-amazon.com/images/I/71UtKh8-30L.jpg,,,Per 100g,350,76,4,9,1,0,,,0,,,,,,,,,,,,,,1480,,1,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Green Chilli Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTJ65XX,,120,120,,https://m.media-amazon.com/images/I/618rHfzqPmL.jpg,,,Per 100g,350,76,4,9,1,0,,,0,,,,,,,,,,,,,,1480,,1,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Green Chili Rice Cracker,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTJDGVY,,120,120,,https://m.media-amazon.com/images/I/71xN2Scq2jL.jpg,,,Per 100g,350,76,4,9,1,0,,,0,,,,,,,,,,,,,,1480,,1,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Green Garlic Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTJMXR9,,120,120,,https://m.media-amazon.com/images/I/61aADWPpUjL.jpg,,,Per 100g,350,78,4,7,1,0,,,0,,,,,,,,,,,,,,1390,,0,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Chilli Garlic Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B09TTKDZFK,,120,120,,https://m.media-amazon.com/images/I/71pBr0-cyzL.jpg,,,Per 100g,350,76,4,9,1,0,,,0,,,,,,,,,,,,,0,1480,,0,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Testle Foods - Acacia Gum | Arabic Gum Powder,Testle Foods,Testle Foods,B09V1F9X69,250 Grams,249,149,,https://images-na.ssl-images-amazon.com/images/I/41cPx8naIIL.jpg,?Acacia Gum,,Per 100g,200,80,80,0,0,0,,,0,,,,,,,,,,,,,,0,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,RENTIO Heat N EAT Paneer Lawabdar,RENTIO,RENTIO,B09VDLR8NR,,,,,https://m.media-amazon.com/images/I/61udBFakidL.jpg,,,Per 100g,287,38,3,6,15,3,,,0,,,,,,,,,,,,,,435,,5,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,RENTIO Heat N EAT Jain Dal Makhani,RENTIO,RENTIO,B09VDMBLJD,,,,,https://m.media-amazon.com/images/I/61633N19OZL.jpg,,,Per 100g,152,24,2,8.4,16.9,4.8,,,0,,,,,,,,,,,,,,705,,1,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Kriyon - Macaroni Pasta,KRIYON,KRIYON,B09WKHBZKB,150 gm,499,40,,https://m.media-amazon.com/images/I/31Cv3fvTakL.jpg,"?100% natural Durum wheat semolina and water 
",,Per 100g,362.4,78.3,5.4,8.7,1.6,0.8,,,,,,,,,,,,,,,,,1.6,,1.8,,Green,VEG,,,,,,,,,,YES,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,HOCCO  Veg Kolhapuri Spice MIx,HOCCO,HOCCO,B09WMTM729,,,,,https://m.media-amazon.com/images/I/51pwVEow2zL._SL1000_.jpg,,,Per 100g,139.08,11.1,13.39,2.79,9.28,4.16,,,9.28,,,,,,,,,,,,,,326.8,,1.01,,Green,VEG,,,,,,NO,NO,NO,YES,NO,YES,NO
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Netra's Instant Red Curry Paste,Netra's,Netra's,B09WVHJMGS,,,,,https://m.media-amazon.com/images/I/81bDO6UrbQL._SL1500_.jpg,,,Per 100g,225,43.31,8.42,6.43,11.73,2.35,,,0,,,189,,,,,,,,,,,964.27,,0,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,NO
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Indomie Hot Fried Noodles,Generic,Generic,B09YVBHLNB,79 Grams,,,,https://m.media-amazon.com/images/I/814RgozrkIL.jpg,"?Wheat flour (70%), refined palm oil (contains antioxidant E319), salt, acidity regulators (E451, E501, E500), thickener (E412), colour (E101) Seasoning Powder: Salt, sugar, flavour enhancers (E621, E627, E631), sugar, yeast extract, pepper, celery powder, garlic, artificial chicken flavour (1.0%) Seasoning Oil: Refined palm oil (contains antioxidant E319), onion Chilli Powder",,per 100g,487.5,62.5,3.75,10,21.25,10,,,0,,,,,,,,,,,,,,962.5,,,,Green,NON-VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,Sunfeast Yippee! Instant Pasta Treat,Generic,?Generic,B09ZB5YSF8,65 Grams,28,25,,https://m.media-amazon.com/images/I/51dLy2dQTmL.jpg,"PASTA : Wheat Semolina (Suji) (100%). CHEESE PASTA SAUCEMAKER : Milk Solids, Dairy Whitener (Milk Solids, Sugar), Dehydrated Onion Bits, Wheat Flour (Atta), lodized Salt, Hydrogenated Vegetable Oil, Corn Flour, Cheese Premix Powder (5.5%) (Cheese Solids (2.7%), Maltodextrin, Milk Solids, lodized Salt, Refined Soyabean Oil and Nature Identical Flavouring Substances), Nature Identical Flavouring Substances, #Spices and Condiments, Dairy Creamer, Thickener (INS 1450), Flavour Enhancers (INS 627, INS 631) and Natural Flavours and Natural Flavouring Substances. #Used as Flavouring Agents. ke ho",,Per 100g,364,72,,12,3.8,2.7,,,0.05,,,,,,,,,,,,,,1115,,7.8,,Green,VEG,,,,,,NO,NO,NO,YES,NO,YES,YES
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,WANG RAMEN VEG SPICY INSTANT NOODLE,Generic,Generic,B09ZQMT14Q,400 Grams,225,,,https://m.media-amazon.com/images/I/91r19Op3EHS.jpg,"?Wheat Flour & Palm Oil, Spices & Condiments (Chilli, Pepper, Ginger), Dehydrated Vegetables",,Per 100g,438.9,58.61,,8.86,18.78,10.09,,,0,,,,,,,,,,,,,,1476,,2.07,,Green,VEG,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,"Anmara Artisanal Pasta, Gluten Free,Spaghetti Pasta ",Anmara,Anmara,B0B1D4YCQ7,250 Grams,495,495,,https://m.media-amazon.com/images/I/71MBCfhupDL.jpg,,,Per 100g,353,79,1.3,6.8,0.8,0.2,,,,,,,,,,,,,,,,,3,,1.3,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,"Anmara Artisanal Pasta,Organic Conchiglioni ",Anmara,Anmara,B0B1D6JKZN,500 Grams,495,495,,https://m.media-amazon.com/images/I/81RE8VtGBiL.jpg,,,Per 100g,352,73,1.6,13,1.6,0.4,,,,,,,,,,,,,,,,,,,2.1,,Green,VEG,,,,,,NO,NO,NO,NO,NO,NO,YES
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Wakao Butter Jack Vegan,Wakao,Wakao,B0B28LG95S,,,,,https://m.media-amazon.com/images/I/81MJ4Eic6YL._SL1500_.jpg,,,Per 100g,91.5,6.4,,2.3,6.3,1.1,,,0,,,,,,,,,,,,,0,703.8,,4.7,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Ready to Cook,Amazon,Wakao Raw Jack Vegan,Wakao,Wakao,B0B28MN8TL,,,,,https://m.media-amazon.com/images/I/81Gq68pPDTL._SL1500_.jpg,,,Per 100g,24,3.5,3.2,1,1,1,,,,,,,,,,,,,,,,,92,,0.5,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,Nutrico Macaroni Pasta,"Nutrico 
","?Nutrico 
",B0B2X15Q83,1 kg,500,175,,https://m.media-amazon.com/images/I/7137cR6XVJL.jpg,INGREDIENTS WHEAT SEMOLINA (SUJI),,Per 100g,356,71,2,11.7,0.23,0.2,,,0,,,,,,,,,,,,,,,,0.54,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,MOTHER'S KITCHEN Jeera Rice Crackers,MOTHER'S KITCHEN,MOTHER'S KITCHEN,B0B36GCP4B,,150,150,,https://m.media-amazon.com/images/I/710o9cG4n+L.jpg,,,per100gm,350,77,3,8,1,0,,,0,,,,,,,,,,,,,,1450,,0,,Green,VEG,,,,,,NO,NO,NO,YES,YES,YES,YES
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Nourcery Udon Noodles,Nourcery,Nourcery,B0B464JFBK,900 Grams,599,445,,https://m.media-amazon.com/images/I/51ZkKetuljL.jpg,?Udon noodles,,Per 100g,345.4545455,70.90909091,1.818181818,12.72727273,1.818181818,0,,,0,,,,0,,,,36.36363636,0,,,,0,327.2727273,,1.818181818,,Green,VEG,,,NO,YES,NO,NO,NO,NO,NO,,NO,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,JAIN Moong DAL HALWA,JAIN,JAIN,B0B4DJ46XB,,,,,https://m.media-amazon.com/images/I/61ze9DqNYxL._SL1280_.jpg,,,Per 100g,439.8,50.7,1,3,25,5.5,,,0,,,,,,,,,,,,,87.5,7.74,,35,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,JAIN DAL TADKA,JAIN,JAIN,B0B4DMJPXF,,,,,https://m.media-amazon.com/images/I/611Kwfd-YDL._SL1280_.jpg,,,Per 100g,147.8,20.2,1,5.5,5,1.1,,,0,,,,,,,,,,,,,10.5,7.74,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Maggi 2 Minute Noodles Curry Flavour,Generic,Generic,B0B4GFSWJ6,79 Grams,,,,https://m.media-amazon.com/images/I/81cLIfPBJrL.jpg,"?Noodle Cake: Wheat Flour, Palm Oil, Salt, Anti-Caking Agents (Potassium Chloride, Potassium Carbonate, Sodium Carbonate), Thickener (Guar Gum), Humectant (Sodium Tripolyphosphate), Curry Flavour Sachet: Salt, Flavour Enhancers (Monosodium Glutamate, Dissodium 5-Ribonucleotides), Palm Oil, Tapioca Starch, Soy Sauce (contains Wheat), Wheat Flour, Chilli, Sugar, Yeast Powder, Garlic, Coriander, Onion, Cumin, Pepper, Aniseed, Turmeric, Colour (Caramel), Fenugreek, Ginger, Citric Acid, Cloves, Cardamom, Nutmeg",,Per 100g,446.835443,63.79746835,,10,16.96202532,7.848101266,,,,,,,,,,,,,,,,,1139.240506,,2.278481013,,Green,NON-VEG,,,,,,NO,YES,NO,NO,NO,YES,YES
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,Bregano Fusilli Pasta,BREGANO,BREGANO,B0B5DQMV6Y,450 G,65,55,,https://m.media-amazon.com/images/I/51ow3lWeFYL.jpg,"?Durum Semolina 
",,Per 100g,355,73,3,12,1.1,0.2,,,0,,,,,,,,,,,,,,,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Pasta & Noodles,Pasta,Amazon,Bregano Penne Pasta,"BREGANO 
","?BREGANO 
",B0B5DTBF7K,450 G,65,55,,https://m.media-amazon.com/images/I/51CFxhm3k8L.jpg,"?Durum Semolina 
",,Per 100g,360,78.19,3,9.2,1,0.4,,,0,,,,,,,,,,,,,,0,,,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Dr.Bee Rice Powder,Dr.Bee,Dr.Bee,B0B676MCQW,,,,,https://m.media-amazon.com/images/I/71bK6EzNV8L._SL1500_.jpg,,,Per 100g,353,79,2.25,6.24,1.29,0.22,,,0,,,,,,,,,,,,,,1.25,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Dr.Bee Rice Powder,Dr.Bee,Dr.Bee,B0B676MD81,,,,,https://m.media-amazon.com/images/I/71AT4dL8oIL._SL1500_.jpg,,,Per 100g,353,79,2.25,6.24,1.29,0.22,,,0,,,,,,,,,,,,,,1.25,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,Dr.Bee Rice Powder,Dr.Bee,Dr.Bee,B0B67892TR,,,,,https://m.media-amazon.com/images/I/719VAK6AVUL._SL1500_.jpg,,,Per 100g,353,79,2.2,6.24,1.29,0.22,,,0,,,,,,,,,,,,,,1.25,,0,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,Cooking,Amazon,The Healthy Binge Ragi Crispies Baked Chips Snacks for Adults and Kids,Bhojana Food Company,Bhojana Food Company,B0B7K7Z78D,,120,,,https://m.media-amazon.com/images/I/71v54PZhwbL.jpg,,,Per 100g,464.9666667,64.23333333,8.566666667,13.2,18.33333333,3.566666667,,,0,,,,,,,,,,,,,,682.6666667,,0.333333333,,Green,VEG,YES,,NO,,YES,NO,NO,NO,NO,NO,NO,NO
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Indomie Mi Goreng Grilled Chicken Premium Noodles,Generic,Generic,B0B8SCRRVR,,3400,440,,https://m.media-amazon.com/images/I/819yGSYDK9L.jpg,"?Noodles: Wheat flour, refined palm oil (contains antioxidant TBHQ (319)), Tapioca Starch, Salt, Acidity Regulators (potassium carbonate (501), sodium carbonate (500)), Thickener (guar gum (412)), Colour (riboflavin (101)). Seasoning Powder: Sugar, Salt, Flavour Enhancers (monosodium glutamate (621), disodium inosinate (631), disodium przylate (627)), onion powder, garlic powder, yeast extract, artificial chicken flavor, starch, cassava& corn color (caramel150a)), pepper, barbeque flavor. Seasoning Oil: Refined palm oil (contains antioxidant TBHQ (319)), garlic, onion, acidity regulator (citric acid (330)). Sweet Soy Sauce: Sugar, water, salt, wheat, soy bean, spices, sesame oil. Chili Sauce: Chili, water, sugar, salt, tapioca starch, acidity regulators (acetic acid (260), citric acid (330), flavor enhancers (monosodium glutamate (621), disodium inosinate (631), zoate (211), sodium metabisulfite (223)). Fried Onion: Onion, refined palm oil (contains antioxidant TBHQ (319)). Allergy Warning: This Product Contains Gluten (wheat), Soy Bean, and",,Per 100g,464,59,3,10,21,9,,,0,,,,,,,,27.05882353,4.705882353,,,,0,,,9,,Green,NON-VEG,,,,,,NO,NO,NO,NO,NO,YES,YES
Packaged Foods,Solid,Food,Pasta & Noodles,Noodles,Amazon,Indomie Instant Noodle Mi Goreng Jumbo,Generic,Generic,B0B8SMHJMT,,1154,499,,https://m.media-amazon.com/images/I/81Yq0KAwzPL.jpg,"?Wheat Flour (65%), Refined Palm Oil (Contains Antioxidant (E319)), Tapioca Starch, Salt, Acidity Regulators (E501, E500), Thickener (E412), Colour (E101). Seasoning Powder: Salt, Sugar, Flavour Enhancers (E621, E631, E627), Garlic Powder, Onion Powder, Artificial Chicken Flavour Powder, Yeast Extract, Pepper Powder, Maltodextrin (From Cassava). Seasoning Oil: Refined Palm Oil (Contains Antioxidant (E319)), Onion. Sweet Soy Sauce: Sugar, Water, Salt, Wheat, Soybean, Spice, Sesame Oil. Chilli Sauce: Chilli, Water, Sugar, Salt, Tapioca Starch, Acidity Regulators (E260, E330), Flavour Enhancers (E621, E627, E631), Garlic Flavour, Preservative (E211), Fried Onion",,Per 100g,458.8235294,62.35294118,3.529411765,9.411764706,18.82352941,8.235294118,,,0,,,,,,,,,,,,,,964.7058824,,7.058823529,,Green,NON-VEG,YES,,,,NO,NO,NO,,,YES,YES,
Packaged Foods,Solid,Food,Ready to Eat,Ready to Eat,Amazon,Jain Daal Makhani,Freshway,Freshway,B0B91WLVCW,,,,,https://m.media-amazon.com/images/I/81aTsed6+vL._SL1500_.jpg,,,Per 100g,549.3,54.09,,18.49,34.46,10.17,,,0,,,,,,,,,,,,,,,,0.5,,Green,VEG,,,,,,,,,,,,
Packaged Foods,Solid,Food,Cooking & Baking Supplies,cooking,Amazon,Caneen SOYA Chaap Veg SOYA Chaap,CANEEN,CANEEN,B0BCS3LJMK,,,,,https://m.media-amazon.com/images/I/61JscGH+ocL._SL1280_.jpg,,,Per 100g,27,3.2,,3.5,0,0,,,0,,,,,,,,,,,,,,405,,,,Green,VEG,,,,,,,,,,,,
